article_url,article_date,text_en,comment_date,comment-time,comment-author,comment_type,time_slot,site,lang,Time_period,title,title_en
https://www.lemonde.fr/election-presidentielle-2022/article/2022/03/15/election-presidentielle-2022-macron-et-l-inconfortable-menace-melenchon_6117520_6059010.html,2022-03-15,"The closer we get to the first round, the harder it is to follow. We have two far-right candidates who have not managed to separate themselves. The PR candidate is struggling to break through, Gaullism is becoming increasingly distant. Macron, who was on the left not long ago, is increasingly on the right; he is perceived as the candidate of the rich. There are definitely more and more people on the right. Finally, the left is tearing itself apart as always. The socialists will end up at 2% at best. The ecologists will have to settle for 5%. There remains Mélenchon, a former socialist, who is the only one who worked during his studies and taught French in a technical high school. If he makes it past the first round, he will face the top student. We will then see two tribunes clash. Pure joy.",2022-03-15,23:12,user_8543f82ff7f7,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Jean-Luc Mélenchon, l’embarrassante menace pour Emmanuel Macron, à l’approche de l’élection présidentielle 2022","Jean-Luc Mélenchon, the embarrassing threat to Emmanuel Macron, as the 2022 presidential election approaches."
https://www.lemonde.fr/international/article/2022/03/08/armes-biologiques-bombe-nucleaire-comment-moscou-justifie-son-operation-militaire-speciale-en-ukraine_6116611_3210.html,2022-03-08,"We must stop the smokescreen of seeing a symmetry between the US lie about chemical weapons and the Russian lies about Ukraine. In 2003, the question was whether Saddam Hussein had destroyed ALL his stockpiles of chemical weapons. Unless you go see on the ground, there was no way to be sure. On the other hand, whether the pretext was chemical weapons or not, the goal of the American neocons was to attempt a democratic graft through war (a failed experiment as we know, except for 20% of Iraqis, the Kurds, the number one martyrs of Saddam Hussein's regime). This graft had indeed succeeded quite quickly in Japan, Germany, and Italy, and eventually in South Korea. In 2003, the USA invaded Iraq, one of the bloodiest dictatorships in the world, while in 2022, Putin invades a country that is certainly very corrupt but democratic (free elections and fundamental freedoms respected) under the pretext of ""denazifying"" a country with a Jewish president! Find the error.",2022-03-10,09:34,user_5f61ee8522f3,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Armes biologiques, bombe nucléaire… Comment la Russie justifie son « opération militaire spéciale » en Ukraine","Biological weapons, nuclear bomb... How Russia justifies its ""special military operation"" in Ukraine"
https://www.lemonde.fr/election-presidentielle-2022/article/2022/02/24/guerre-en-ukraine-pour-valerie-pecresse-et-lr-l-encombrant-francois-fillon_6115148_6059010.html,2022-02-24,"If you prune LR of all its rotten branches, only the trunks will remain.",2022-02-25,13:25,user_2117998b36af,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Guerre en Ukraine : pour Valérie Pécresse et Les Républicains, l’encombrant François Fillon","War in Ukraine: for Valérie Pécresse and The Republicans, the cumbersome François Fillon"
https://www.lemonde.fr/international/article/2022/03/04/en-ukraine-la-plus-grande-centrale-nucleaire-d-europe-tombee-aux-mains-de-la-russie_6116128_3210.html,2022-03-04,Our drug addicts and nuclear lobbyists who usually act on ecological issues are minimizing Putin's madness to save their vision of a completely safe nuclear power. We have an artist who explains to us that even the explosion of a reactor wouldn't be so serious since it would only affect the surrounding populations.,2022-03-04,13:24,user_91bc30957521,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"En Ukraine, la plus grande centrale nucléaire d’Europe tombée aux mains de la Russie","In Ukraine, Europe's largest nuclear power plant falls into the hands of Russia."
https://www.lemonde.fr/international/article/2022/03/07/a-kharkiv-en-ukraine-la-ville-dans-laquelle-je-vivais-n-existe-plus_6116400_3210.html,2022-03-07,"Merkel always responded in light of her well-understood economic concerns dressed in multiple justifying cloaks, but hardly with a clear long-term strategic geopolitical vision.",2022-03-07,09:21,user_f28336596e53,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"A Kharkiv, en Ukraine, « la ville dans laquelle je vivais n’existe plus »","In Kharkiv, Ukraine, ""the city where I lived no longer exists."""
https://www.lemonde.fr/societe/article/2022/03/14/a-sciences-po-dijon-les-illusions-perdues-des-etudiants-d-europe-de-l-est_6117409_3224.html,2022-03-14,"To be precise, it is Sciences Po (Paris) of which one of the campuses is in Dijon and not Sciences Po Dijon.",2022-03-15,15:23,user_591fa50481de,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"A Sciences Po Dijon, les illusions perdues des étudiants d’Europe de l’Est","At Sciences Po Dijon, the lost illusions of Eastern European students"
https://www.lemonde.fr/politique/article/2022/02/25/francois-fillon-va-quitter-le-conseil-d-administration-des-entreprises-russes-sibur-et-zarubezhneft_6115278_823448.html,2022-02-25,"Fillon, Retailleau, De Villiers, same shop.",2022-02-25,21:18,user_856f9fc2387c,comment,tp1,Lemonde,FR,Beginning of Russian invasion,François Fillon va quitter le conseil d’administration des entreprises russes Sibur et Zarubezhneft,François Fillon is going to leave the board of directors of the Russian companies Sibur and Zarubezhneft.
https://www.lemonde.fr/economie/article/2022/03/03/guerre-en-ukraine-les-groupes-du-luxe-embarrasses-par-leur-presence-en-russie_6115980_3234.html,2022-03-03,Henry Ford was also an admirer of Hitler.,2022-03-03,20:16,user_09251ff2f832,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Guerre en Ukraine : les groupes du luxe embarrassés par leur présence en Russie,War in Ukraine: Luxury groups embarrassed by their presence in Russia
https://www.lemonde.fr/election-presidentielle-2022/article/2022/02/27/guerre-en-ukraine-jean-luc-melenchon-reconnait-une-erreur-mais-se-moque-des-exploits-d-emmanuel-macron_6115453_6059010.html,2022-02-27,"Mélenchon 70 years old and last campaign. He has been in politics for so long that he has had time to say everything... and its opposite! At best, Mélenchon is Moses: he will have led the (not really) elected people into the desert of opposition without ever seeing the Promised Land... Honestly, who would want him as President! Sometimes I wonder if Zemmour wouldn't be better (I'm joking…)",2022-02-27,18:44,user_672f2afb47a8,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Guerre en Ukraine : Jean-Luc Mélenchon reconnaît « une erreur » mais se moque des « exploits » d’Emmanuel Macron,"War in Ukraine: Jean-Luc Mélenchon acknowledges ""a mistake"" but mocks Emmanuel Macron's ""exploits"""
https://www.lemonde.fr/idees/article/2022/03/10/nous-appelons-les-citoyens-du-monde-entier-a-boycotter-le-petrole-russe-des-maintenant_6116911_3232.html,2022-03-10,"What justifications for inaction in the comments! We already had no choice but to drastically reduce our consumption of beef, cars, and planes to limit climate change. Now Putin gives us a good reason to start right away, unless the bombing of civilians bothers us little...",2022-03-10,16:19,user_3c3c91d27ad0,comment,tp1,Lemonde,FR,Beginning of Russian invasion,« Nous appelons les citoyens du monde entier à boycotter le pétrole russe dès maintenant »,"""We call on citizens around the world to boycott Russian oil immediately."""
https://www.lemonde.fr/idees/article/2022/03/11/le-brexit-isole-le-royaume-uni-dans-la-crise-ukrainienne_6117013_3232.html,2022-03-11,"The political masterpiece of Boris Johnson is taking shape: promoting the UK's membership in the European Union. Things happened before, but our societies forget quickly.",2022-03-11,07:01,user_fba6ecba2bb7,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Le Brexit isole le Royaume-Uni dans la crise ukrainienne,Brexit isolates the United Kingdom in the Ukrainian crisis.
https://www.lemonde.fr/international/article/2022/03/04/impossible-cessez-le-feu-entre-la-russie-et-l-ukraine_6116129_3210.html,2022-03-04,"The photo of the negotiators! We hope for a column by Marc Beaugé (""It may be a detail for you"")...",2022-03-04,12:47,user_a4dee7c09064,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Entre la Russie et l’Ukraine, l’impossible cessez-le-feu","Between Russia and Ukraine, the impossible ceasefire"
https://www.lemonde.fr/politique/article/2022/03/15/presidentielle-2022-les-candidats-confrontent-leurs-idees-sans-echange-direct_6117525_823448.html,2022-03-15,"It’s true, Dupont Aignan has been greatly missed.",2022-03-15,16:16,user_b7ac7d42dcd0,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Présidentielle 2022 : les candidats confrontent leurs idées, sans échange direct",Presidential election 2022: candidates present their ideas without direct exchange
https://www.lemonde.fr/idees/article/2022/03/01/la-forme-que-prend-la-guerre-d-invasion-russe-contre-l-ukraine-est-dictee-par-la-dissuasion-nucleaire_6115649_3232.html,2022-03-01,"As a good bodybuilder, he must have just abused testosterone.",2022-03-01,13:20,user_14edd53d488f,reply,tp1,Lemonde,FR,Beginning of Russian invasion,« La forme que prend la guerre d’invasion russe contre l’Ukraine est dictée par la dissuasion nucléaire »,"""The form that the Russian invasion war against Ukraine is taking is dictated by nuclear deterrence."""
https://www.lemonde.fr/economie/article/2022/03/07/guerre-en-ukraine-les-americains-envisagent-d-interdire-les-importations-de-petrole-russe_6116434_3234.html,2022-03-07,"@the skeptic: ""Kaiwin: I believe I wrote 'in the medium term' yes... and I am talking about investment capacities... we should follow! 'Russia has a considerable volume of hydrocarbons in reserves' yes but without means to INVEST it will remain 'reserves' like those of Venezuela! 'There is no realistic exit plan from hydrocarbons before 50 years'... to exit RUSSIAN hydrocarbons we will find (Iran, Venezuela... read the news!) 'India, China and a few others abstain at the UN' yes, so they do not support unlike the 4 countries (out of 193) that did (and whose leaders all depend on Putin)... go ahead and try again!",2022-03-07,20:58,user_3a5ab429b163,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Boycott du pétrole russe : les Européens sous pression des Américains,Boycott of Russian oil: Europeans under pressure from Americans
https://www.lemonde.fr/politique/article/2022/02/22/presidentielle-2022-emmanuel-macron-tente-de-gerer-l-affront-diplomatique-inflige-par-vladimir-poutine_6114826_823448.html,2022-02-22,"The only affront I see is this oversized ""negotiation"" table that the autocrat imposed on his host. For the rest, the French president did his diplomatic work on behalf of the free France-and-Europe he represented in front of a deceitful-impostor leader who is leading his great country towards servitude and a decline already well advanced by his singular vengeful fixation on the collapse of the USSR. Russia, nor all those who support its leader in free countries, do not emerge enhanced from this episode. When freedom is threatened, the criticisms from our oppositions, including ""parliamentary"" ones, even during an election period, are misplaced, incongruous, and even dangerous.",2022-02-23,08:59,user_8cbcc75758ed,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Crise ukrainienne : Emmanuel Macron tente de gérer l’affront diplomatique infligé par Vladimir Poutine,Ukrainian crisis: Emmanuel Macron tries to manage the diplomatic snub inflicted by Vladimir Putin.
https://www.lemonde.fr/international/article/2022/03/15/inculper-poutine-du-crime-d-agression-permettrait-de-gagner-du-temps_6117587_3210.html,2022-03-15,"We are mainly faced with a total failure of the UN, completely powerless in this situation where the aggressor is the world's leading nuclear power. Nuclear deterrence reveals its limits here!! Ukraine will be sacrificed to ensure the survival of a decadent civilization.",2022-03-15,20:41,user_2df32c61dde8,comment,tp1,Lemonde,FR,Beginning of Russian invasion,« Inculper Poutine du crime d’agression permettrait de gagner du temps »,"""Accusing Putin of the crime of aggression would help save time."""
https://www.lemonde.fr/politique/article/2022/03/07/presidentielle-2022-dominee-par-la-guerre-en-ukraine-la-campagne-se-cherche_6116405_823448.html,2022-03-07,"Jadot, Hidalgo, finito! Their lies and bellicose postures discredit them for a long time.",2022-03-07,09:52,user_c4968de0568d,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Election présidentielle 2022 : dominée par la guerre en Ukraine, la campagne se cherche","2022 Presidential election: dominated by the war in Ukraine, the campaign is searching for direction"
https://www.lemonde.fr/international/article/2022/02/28/guerre-en-ukraine-kiev-et-moscou-demarrent-des-negociations-encore-hasardeuses_6115531_3210.html,2022-02-28,"Negotiate what? One wonders. Putin cannot not want to win: he has bet too much to lose. Ukraine naturally refuses: for the most part, its citizens resist as much as they can, and a few others collaborate with the occupier. In short, no Ukrainian Pétain. Zemmour, who dreamed of being a French Putin, is dismayed? We sincerely sympathize.",2022-02-28,12:18,user_6f35db732f60,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Guerre en Ukraine : Kiev et Moscou démarrent des négociations encore hasardeuses,War in Ukraine: Kiev and Moscow start negotiations that are still risky
https://www.lemonde.fr/election-presidentielle-2022/article/2022/03/07/presidentielle-2022-le-pari-risque-de-marion-marechal-chez-eric-zemmour_6116403_6059010.html,2022-03-07,"The fame factory works well at Le Monde, just like for a sausage or a yogurt. But at least they can be eaten.",2022-03-07,08:30,user_c91205ef16b6,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Présidentielle 2022 : le pari risqué de Marion Maréchal chez Eric Zemmour,2022 Presidential Election: Marion Maréchal's risky gamble with Eric Zemmour
https://www.lemonde.fr/international/article/2022/02/26/vu-de-la-television-russe-la-guerre-en-ukraine-est-invisible_6115360_3210.html,2022-02-26,"I do not understand that in times of war, we do not simply cut off the voice of the opposing propaganda organ. We simply shut down RT.",2022-02-26,15:54,user_dee8cc7afc08,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"A la télévision russe, la guerre en Ukraine est invisible","On Russian television, the war in Ukraine is invisible."
https://www.lemonde.fr/idees/article/2022/02/24/c-est-un-assaut-permanent-qu-a-engage-vladimir-poutine-depuis-des-annees-contre-l-ukraine_6115014_3232.html,2022-02-24,"The former German Chancellor, Angela Merkel, was at the head of Germany prioritizing the economic growth of her country while Putin was planning the war. Yet, having been born in the GDR, she should have been able to decipher Putin's behaviors. If today Ukrainians have to inherit a war, the men and women leading European countries since the 2000s cannot wash their hands of it. During his presidency, Nicolas Sarkozy, among other things, proceeded with the sale of a Mistral-class amphibious assault ship to the Russian military. At the time of this sale, such a vessel represented a technological advance. I must be far from the entirety of the actions that cleared the way for Putin, which contribute, in my opinion, to what we are experiencing today.",2022-02-24,18:39,user_a28910a9368a,comment,tp1,Lemonde,FR,Beginning of Russian invasion,« C’est un assaut permanent qu’a engagé Vladimir Poutine depuis des années contre l’Ukraine »,"""Vladimir Putin has been waging a continuous assault against Ukraine for years."""
https://www.lemonde.fr/international/article/2022/03/04/comprendre-la-menace-de-l-arme-nucleaire-en-10-questions_6116176_3210.html,2022-03-04,"@Tinos, do you think we have data on underground explosions from the tests of great powers? Objectively, I have serious doubts. One last beer for the road. The thing is not necessarily transported by missile to its target; it can arrive by sea or even by road (cf. Einstein's letter to Roosevelt that led to the Manhattan Project) depending on effective control; during the Cold War, we said that the diplomatic briefcase.... (never had proof of this, by the way).",2022-03-05,13:50,user_324c05d8197f,reply,tp1,Lemonde,FR,Beginning of Russian invasion,Comprendre la menace de l’arme nucléaire en 10 questions,Understanding the threat of nuclear weapons in 10 questions
https://www.lemonde.fr/international/article/2022/02/25/volodymyr-zelensky-appelle-les-europeens-aguerris-a-venir-combattre-en-ukraine_6115295_3210.html,2022-02-25,"Why don't we take Putin at his own game by sending unmarked NATO troops to fight in Ukraine? Let's create ""international brigades"" under the Ukrainian flag, equipped with tanks and planes officially under Ukrainian insignia, and send the Russians back to their borders while putting a price on Putin's head like the vulgar international terrorist he is. Oh yes, that's right, the German employers are much more concerned about the stock market and gas prices than about the massacres of a mad dictator just hours away from Berlin...",2022-02-25,22:27,user_9fa6a9ea3c21,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Volodymyr Zelensky appelle les Européens aguerris à venir combattre en Ukraine,Volodymyr Zelensky calls on experienced Europeans to come and fight in Ukraine.
https://www.lemonde.fr/international/article/2022/02/16/crise-ukrainienne-les-occidentaux-affichent-leur-prudence-face-a-la-diplomatie-de-l-incertitude-de-vladimir-poutine_6113869_3210.html,2022-02-16,Why do the Russians have a monopoly on cyber-attacks? Why are they not attacked in retaliation?,2022-02-16,08:02,user_e8e610f458a1,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Crise en Ukraine : les Occidentaux prudents face à la diplomatie de l’incertitude de Vladimir Poutine,Crisis in Ukraine: Westerners cautious in the face of Vladimir Putin's uncertain diplomacy.
https://www.lemonde.fr/international/article/2022/02/15/moscou-entrouvre-la-porte-a-un-apaisement-avec-les-occidentaux_6113764_3210.html,2022-02-15,"How to be led around like big hams... This is far from over, this is just the beginning. The pressure is not about to ease.",2022-02-15,14:55,user_f2690a3df22c,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Ukraine : la Russie entrouvre la porte à un apaisement avec les Occidentaux,Ukraine: Russia slightly opens the door to easing tensions with Western countries.
https://www.lemonde.fr/international/article/2022/02/20/crise-en-ukraine-a-munich-les-occidentaux-affichent-leur-unite-face-a-la-menace-russe_6114470_3210.html,2022-02-20,Is that all? Not in great shape this morning.,2022-02-20,09:19,user_e2bb79c0087d,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Crise en Ukraine : à Munich, les Occidentaux affichent leur unité face à la menace russe","Ukraine crisis: In Munich, Western countries show their unity in the face of the Russian threat."
https://www.lemonde.fr/sport/article/2022/03/03/l-ampleur-des-sanctions-contre-le-sport-russe-revele-la-complaisance-qui-a-prevalu-auparavant_6115932_3242.html,2022-03-03,"For too long, the values of the leaders of many national and international sports federations have been reduced to money (wherever it comes from) and the thirst for ""honors."" It is abnormal that the considerable sums available to some serve so little to all the real amateur athletes whose activities rely on volunteers and are funded by contributions, grants, etc.",2022-03-03,11:23,user_b7b310a79e6e,comment,tp1,Lemonde,FR,Beginning of Russian invasion,« L’ampleur des sanctions contre le sport russe révèle la complaisance qui a prévalu auparavant »,"""The extent of the sanctions against Russian sports reveals the complacency that prevailed before."""
https://www.lemonde.fr/international/article/2022/02/23/avec-les-soldats-ukrainiens-sur-la-ligne-de-front-il-faut-que-l-opinion-publique-occidentale-se-reveille_6114874_3210.html,2022-02-23,"If the Ukrainians cannot prevent the Russian invasion due to a lack of aviation, the Russian occupation of Ukrainian territory would be very difficult. Putin has cornered the Ukrainians, and many of them are ready to start a guerrilla war, whereas before 2014, Russian sentiment did not really exist; today they are clearly ready to defend themselves (including the population).",2022-02-23,09:37,user_89f92ca1b6ad,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Avec les soldats ukrainiens sur la ligne de front : « Il faut que l’opinion publique occidentale se réveille »,"With Ukrainian soldiers on the front line: ""The Western public opinion needs to wake up."""
https://www.lemonde.fr/international/article/2022/02/26/vu-de-la-television-russe-la-guerre-en-ukraine-est-invisible_6115360_3210.html,2022-02-26,"You are mistaken. Taddéi resigned from RT France on Tuesday, February 22, before the Russian attack.",2022-02-26,15:14,user_7afd0825bc67,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"A la télévision russe, la guerre en Ukraine est invisible","On Russian television, the war in Ukraine is invisible."
https://www.lemonde.fr/election-presidentielle-2022/article/2022/03/15/election-presidentielle-2022-macron-et-l-inconfortable-menace-melenchon_6117520_6059010.html,2022-03-15,"Hasn't Mélenchon supported Putin's massacres in Syria? And by the way, the so-called opponent of Putin, ""friend"" of Mélenchon, has been released from prison and hastened to support the invasion of Ukraine. With such friends, we don't need enemies...",2022-03-15,23:12,user_ea7f73ff55c1,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Jean-Luc Mélenchon, l’embarrassante menace pour Emmanuel Macron, à l’approche de l’élection présidentielle 2022","Jean-Luc Mélenchon, the embarrassing threat to Emmanuel Macron, as the 2022 presidential election approaches."
https://www.lemonde.fr/politique/article/2022/02/24/guerre-en-ukraine-eric-zemmour-et-marine-le-pen-fragilises-par-les-frappes-russes_6115105_823448.html,2022-02-24,"The most humiliated, I don't know. But the most humiliated is undoubtedly the sitting President of the Republic who, after an express return from Moscow, following a surreal meeting behind a 15-meter-long table, boasted of having saved peace, staged in grotesque photos on Twitter.... 48 hours before an invasion. I prefer the weakened to the humiliated.",2022-02-24,22:49,user_db611d5a894f,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Eric Zemmour et Marine Le Pen fragilisés par l’attaque de Vladimir Poutine en Ukraine,Eric Zemmour and Marine Le Pen weakened by Vladimir Putin's attack in Ukraine
https://www.lemonde.fr/idees/article/2022/02/26/assumer-le-cout-des-sanctions-contre-la-russie_6115355_3232.html,2022-02-26,"Talking about sacrifices seems excessive. Our freedoms have a cost. Had we forgotten? Putin reminds us! 1/ However, this cost must be fairly distributed, otherwise the poor will not bear it. The President has a duty to France: to work for civil peace, which also means social peace. For once, he needs to reinvent himself, and not just pretend to do so: saying it will not be enough. 2/ While it is certainly legitimate to be concerned about this aspect of the crisis, isn't this concern somewhat misplaced? It is a war being waged, at the end of which Ukraine could be wiped off the map, said the German chancellor! And many Ukrainians arrested, deported, killed? Are we going to witness this, powerless? Putin plays with the nuclear threat. If he wins at this game, will he not become even bolder? How far? He is said to be paranoid: would the assurance of mutual destruction (MAD, in English) leave him indifferent?",2022-02-26,11:44,user_6f35db732f60,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Guerre en Ukraine : assumer le coût des sanctions contre la Russie,War in Ukraine: bearing the cost of sanctions against Russia
https://www.lemonde.fr/international/article/2022/03/13/guerre-en-ukraine-kiev-de-plus-en-plus-cernee-marioupol-attend-un-convoi-humanitaire_6117299_3210.html,2022-03-13,"And why not fly the Ukrainian flag under the Arc de Triomphe to show our support for democracy even more strongly? Next to the European flag to make our pathetic chauvinistic nationalists scream who have understood nothing about the world! ...worse, put it next to the French and European flags in front of all our embassies, to speed up their heart attacks! That would do us good!",2022-03-13,13:29,user_421396f82e76,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Guerre en Ukraine : Kiev de plus en plus cernée, Marioupol attend un convoi humanitaire","War in Ukraine: Kiev increasingly surrounded, Mariupol awaits a humanitarian convoy"
https://www.lemonde.fr/pixels/article/2022/03/14/le-realisateur-des-images-virales-de-paris-sous-les-bombes-revendique-un-film-d-anticipation-pas-de-propagande_6117453_4408996.html,2022-03-14,"@E.Spuc- Realism requires you to be warned that the support of public opinion in EU countries for Ukraine will have its time when the civilian populations on this side of Europe will be too impacted by a conflict that ultimately does not concern them because it is just a struggle for influence between the CIA and the former KGB, which the EU does not have to subscribe to. Moreover, the EU is not particularly looking to defend either nationalism or democracy, and seeing at its doorstep a Ukraine that bases its defense on these two motives does not please it at all. It is also predictable that if Ukraine does not make enough negotiation efforts, the EU will allow more and more viewpoints like mine to be expressed...",2022-03-14,15:56,user_67981928f237,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Le réalisateur des images virales d’un bombardement à Paris revendique « un film d’anticipation, pas de propagande »","The director of the viral images of a bombing in Paris claims it is ""a work of science fiction, not propaganda."""
https://www.lemonde.fr/international/article/2022/02/16/crise-en-ukraine-biden-veut-donner-toutes-ses-chances-a-la-diplomatie-poutine-promet-une-desescalade_6113850_3210.html,2022-02-16,"Maybe, but which country has invaded many of its neighbors in the past and continues to do so, with the goal of peace, of course? The one that inspires you?",2022-02-16,14:01,user_02463754d3be,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Crise en Ukraine : la Russie annonce la fin de manœuvres militaires en Crimée, l’OTAN ne constate « aucune désescalade »","Ukraine Crisis: Russia announces the end of military maneuvers in Crimea, NATO sees ""no de-escalation"""
https://www.lemonde.fr/politique/article/2022/02/22/presidentielle-2022-emmanuel-macron-tente-de-gerer-l-affront-diplomatique-inflige-par-vladimir-poutine_6114826_823448.html,2022-02-22,It’s crazy how poorly this article has aged in light of the Russian invasion.,2022-02-24,18:49,user_f4d331098a55,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Crise ukrainienne : Emmanuel Macron tente de gérer l’affront diplomatique infligé par Vladimir Poutine,Ukrainian crisis: Emmanuel Macron tries to manage the diplomatic snub inflicted by Vladimir Putin.
https://www.lemonde.fr/election-presidentielle-2022/article/2022/03/07/presidentielle-2022-le-pari-risque-de-marion-marechal-chez-eric-zemmour_6116403_6059010.html,2022-03-07,"The media interest provoked by such a bland person, of little intelligence and extreme banality... leaves one perplexed and a bit angry at the current level of political reflection. I think every citizen has many people in their circle who are a thousand times more interesting than her... have journalists lost all intellectual compass?",2022-03-08,21:07,user_bcb905a464da,comment,tp1,Lemonde,FR,Beginning of Russian invasion,Présidentielle 2022 : le pari risqué de Marion Maréchal chez Eric Zemmour,2022 Presidential Election: Marion Maréchal's risky gamble with Eric Zemmour
https://www.lemonde.fr/international/article/2022/02/22/crise-en-ukraine-sous-le-choc-l-europe-devrait-d-abord-se-limiter-a-de-sanctions-ciblees-contre-la-russie_6114751_3210.html,2022-02-22,"It is true that Israel has never been truly sanctioned after its annexations, so Putin recognizing self-proclaimed republics is just a joke.",2022-02-22,14:08,user_1e3d75108312,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Crise ukrainienne : sous le choc, l’Europe devrait d’abord se limiter à des sanctions « ciblées » contre la Russie","Ukrainian crisis: in shock, Europe should first limit itself to ""targeted"" sanctions against Russia."
https://www.lemonde.fr/les-decodeurs/article/2022/03/04/guerre-en-ukraine-notre-guide-pour-detecter-les-infox-et-les-fausses-images_6116197_4355770.html,2022-03-04,"@Citoyen étonnant: dear comrade, you pretend to provide evidence of the presence of weapons of mass destruction in Ukraine citing the collaboration that has taken place openly between laboratories. It's clever, but it resembles too much the fake news we suffered with Covid for us to be fooled. At least I hope that when you wrote this you had the same impression of taking cyanide as Colin Powell when he announced to the Security Council that he had proof of the Iraqi threat of mass destruction!",2022-05-27,22:14,user_07df3db6d023,reply,tp1,Lemonde,FR,Beginning of Russian invasion,Guerre en Ukraine : parcourez les infox et les fausses images qui circulent depuis le début de l’offensive russe,War in Ukraine: browse through the disinformation and fake images circulating since the start of the Russian offensive.
https://www.lemonde.fr/election-presidentielle-2022/article/2022/02/27/valerie-pecresse-fustige-les-candidats-qui-ont-defendu-la-russie_6115440_6059010.html,2022-02-27,"@A GABA Fillon is no longer in power. However, Benalla, an employee of the Élysée, negotiated contracts worth millions of euros with a Russian oligarch.",2022-02-27,13:35,user_3159cf037d06,reply,tp1,Lemonde,FR,Beginning of Russian invasion,Valérie Pécresse fustige les « candidats qui ont défendu la Russie »,"Valérie Pécresse criticizes the ""candidates who have defended Russia."""
https://www.lemonde.fr/international/article/2022/02/19/crise-en-ukraine-les-craintes-d-une-action-militaire-russe-a-leur-comble-les-ressortissants-francais-et-allemands-appeles-a-quitter-le-pays_6114446_3210.html,2022-02-19,Sanctions worked in South Africa.,2022-02-20,03:29,user_812298e8eb21,reply,tp1,Lemonde,FR,Beginning of Russian invasion,"Crise en Ukraine : les craintes d’une action militaire russe à leur comble, les ressortissants français et allemands appelés à quitter le pays","Ukraine crisis: fears of a Russian military action at their peak, French and German nationals called to leave the country."
https://www.lemonde.fr/international/article/2022/02/20/crise-en-ukraine-a-munich-les-occidentaux-affichent-leur-unite-face-a-la-menace-russe_6114470_3210.html,2022-02-20,"We never hear about the reactions of countries other than Western ones. What do other countries think? Including China, which always defends non-interference...",2022-02-20,09:31,user_725618ef7de6,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Crise en Ukraine : à Munich, les Occidentaux affichent leur unité face à la menace russe","Ukraine crisis: In Munich, Western countries show their unity in the face of the Russian threat."
https://www.lemonde.fr/politique/article/2022/03/07/presidentielle-2022-jean-luc-melenchon-reunit-les-foules-dans-une-mise-en-scene-pour-la-paix_6116394_823448.html,2022-03-07,"Caution nonetheless. Nothing is decided. Given the state of the right at the moment, a resurgence from the little leader cannot be ruled out.",2022-03-07,11:34,user_ce964fe74428,reply,tp1,Lemonde,FR,Beginning of Russian invasion,Jean-Luc Mélenchon réunit les foules lors d’une mise en scène « pour la paix » à Lyon,"Jean-Luc Mélenchon gathers crowds during a ""for peace"" staging in Lyon."
https://www.lemonde.fr/politique/article/2022/03/13/suivez-en-direct-l-emission-questions-politiques-avec-jean-yves-le-drian_6117329_823448.html,2022-03-13,"There is a noose around the necks of the two protagonists and we expect to witness their agony hoping that the one we love chokes the last. This conception of progressivism seems unacceptable to me, but I see that it will allow the election of the candidate president with a Soviet score. I feel like vomiting.",2022-03-14,18:30,user_fb92612a3013,comment,tp1,Lemonde,FR,Beginning of Russian invasion,"Jean-Yves Le Drian dans « Questions politiques » : en Ukraine, « nous sommes devant un mur, une logique de sièges »","Jean-Yves Le Drian in ""Political Questions"": in Ukraine, ""we are facing a wall, a logic of seats"""
